time,leek_price,onion__price,onion_whole_price,leek_whole_price,mt,mlt,mht,mm,dmm,ms,rh,sun,solar,g_onion_area,g_onion_output,onion_area,onion_output,barley_area,barley_output,total.cpi,b.cpi,vege.cpi,g.onion.cpi,onion.cpi,disel.cpi,onion_export,onion_import,onion_exp.amo,onion_imp.amo,leek_export,leek_import,leek_exp.amo,leek_imp.amo,seasonal,20ago_sea,60ago_sea,120ago_sea,240ago_sea,trend,20ago_tre,60ago_tre,120ago_tre,240ago_tre,remainder,1ago_rem,2ago_rem,3ago_rem,4ago_rem,5ago_rem,6ago_rem,7ago_rem,8ago_rem,9ago_rem,10ago_rem,11ago_rem,12ago_rem,13ago_rem,14ago_rem,15ago_rem,16ago_rem,17ago_rem,18ago_rem,19ago_rem,20ago_rem,40ago_rem,60ago_rem,120ago_rem,240ago_rem
2020-04-09,1443,1950,1050,1100,8.9,15.6,1.7,0,0.1,2.2,50,10.8,23.12,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,14.69343517,33.92850491,-77.3598066,51.48269229,126.9087189,2073.902763,1994.716818,1898.96865,1874.397589,1910.388844,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-528.6453228,-166.3930078,121.3911564,127.1197191,-837.2975632
2020-04-10,1443,1950,950,1000,9.7,14.6,5.1,0,0.6,1.7,59,7,19.31,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,22.23421725,54.90934268,-86.27586898,95.03764118,112.8565862,2079.165715,1997.974147,1899.758479,1874.535455,1909.181799,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-552.8834899,-292.6256207,16.51738982,83.42690336,-822.0383856
2020-04-20,1443,2040,1000,1000,11.5,16.4,8.1,0.5,8.7,2.7,74,5,13.52,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,17.05092046,58.32257536,-86.003711,80.32220083,62.68229347,2084.428667,2001.231477,1900.548308,1874.673322,1907.974754,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-559.5540519,-318.3433723,15.45540291,98.0044769,-770.6570478
2020-04-21,1443,2040,1200,1100,9.2,14.1,5.2,0,0.6,3.9,44,10.6,25.06,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,31.05266348,27.9517225,-74.44007556,66.94808945,30.36884383,2089.691619,2004.488806,1901.338137,1874.811189,1906.767709,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-532.4405284,-372.4574552,3.101938546,58.24072147,-737.1365532
2020-04-22,1443,2040,1200,1200,7.5,11.8,4.2,0,0.1,4.1,42,10.2,22.69,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,45.58296608,44.36923755,-27.53535576,86.88573831,16.40650685,2094.954571,2007.746135,1902.127966,1874.949056,1905.560664,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-552.1153728,-386.9219592,-44.59261018,38.1652058,-754.9671713
2020-04-23,1443,1865,1100,1200,8.7,14.5,3.4,0,2.6,3.5,46,11.3,25.43,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,35.63707819,54.12008594,-25.37281832,91.43067182,12.96192204,2100.217523,2011.003465,1902.917795,1875.086923,1904.353619,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-565.1235505,-452.0062546,-47.54497655,33.48240548,-750.3155415
2020-04-24,1443,1865,1000,1300,10.3,16.3,3.1,0,0.5,3.2,44,12.1,26.6,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,17.8816665,24.29950575,-36.21028088,91.13177118,-2.922095109,2105.480475,2014.260794,1903.707624,1875.22479,1903.146575,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-538.5602997,-496.4238834,-90.49734292,33.64343931,-747.2244794
2020-04-27,1443,1865,1000,1300,11.5,18.1,4.8,0.1,5.3,2.1,54,10.4,23.35,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,-1.730888047,24.05035414,-10.57155296,94.88048958,-0.09809308,2110.743427,2017.518123,1904.497453,1875.362656,1901.93953,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-541.5684774,-437.3653217,-116.9258998,29.75685409,-581.8414365
2020-04-28,1443,1865,1000,1300,13.2,20.5,4.5,0,0,2.3,51,12.3,26.75,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,7.847033595,17.46786919,-24.12330124,60.81968418,-17.82571968,2116.006379,2020.775453,1905.287282,1875.500523,1900.732485,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-538.2433218,-406.7353314,-104.1639804,116.6797927,-415.9067649
2020-04-29,1500,1865,950,1300,15,22.9,7.3,0,0,1.9,48,11.9,26.15,12488,355931,21777,1594450,33085,154832,105.54,113.23,123.26,72.97,130.84,99.79,2,3025,4,1119,0.2,2.8,1,9,-11.28933048,1.980622336,-36.05600189,66.61602164,-34.35816012,2121.269331,2024.032782,1906.077111,1875.63839,1899.52544,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-526.0134043,-398.6291506,-93.02110869,110.7455884,-398.1672795
2020-05-04,1500,1865,900,1300,19.1,26.2,13.5,0,0.9,2,76,9.2,22.68,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,24.19335307,1.731470721,-31.51251207,44.79331147,-41.50964818,2126.532283,2027.290111,1906.86694,1875.776257,1898.318395,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-529.021582,-420.3801128,-98.35442744,132.4304318,-389.8087465
2020-05-06,1500,1865,1000,1300,17.8,25.6,11.4,0,0.1,1.9,67,11.8,27.44,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,58.34270328,3.720414344,-16.39759368,20.82774417,-38.42304101,2131.795235,2030.547441,1907.656768,1875.914124,1897.11135,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-534.2678549,-419.8929796,-171.2591748,156.2581323,-391.6883087
2020-05-07,1673,1865,900,1600,17.1,23.6,10.4,0,0,2.3,49,10.9,26.14,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,85.06348207,5.85221511,-1.52077052,-23.18544219,-21.33643383,2137.058187,2033.80477,1908.446597,1876.05199,1895.904305,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-539.656985,-429.2629893,-186.9258268,200.1334518,-441.567871
2020-05-08,1887,1865,900,1600,17.2,23.6,9.5,3.7,30.2,2.1,58,8.5,23.07,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,103.8794989,15.26973016,10.64176692,-9.436723779,-36.20220761,2142.321139,2037.062099,1909.236426,1876.189857,1894.69726,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-552.3318294,-486.1091895,-199.8781932,186.2468666,-391.4950522
2020-05-11,1830,1830,900,1400,18.3,24.6,12.5,0.3,3.7,2.5,60,10.3,25.32,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,126.9087189,12.21765124,14.23287579,20.9786613,-56.40131471,2147.584091,2042.325051,1910.026255,1876.327724,1893.490215,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-611.5427025,-446.7649135,-204.259131,155.6936147,-370.0889002
2020-05-12,1573,1830,850,1300,16.6,21.9,11.9,0.2,3.6,3.1,60,10.5,22.37,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,112.8565862,21.78828594,7.089755839,49.48928446,-73.40994563,2152.847043,2047.588003,1913.283585,1876.465591,1892.28317,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-626.3762892,-463.7938654,-200.3733404,127.0451247,-351.8732243
2020-05-13,1520,1830,850,1200,16.3,23,9,0,0,2.4,50,12.7,29.06,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,62.68229347,-0.168144611,3.973795313,52.93930247,-72.18048131,2158.109995,2052.850955,1916.540914,1876.603458,1891.076125,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-609.6828106,-477.9429466,-200.5147092,123.4572399,-351.8956437
2020-05-14,1520,1830,1000,1500,18.9,26.1,10.9,0,0.2,1.5,45,7.8,20.83,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,30.36884383,-5.206631039,-20.28720934,51.70609218,-77.28435033,2163.372947,2058.113907,1919.798243,1876.741324,1889.86908,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-609.9072762,-508.4879225,-179.5110339,124.5525834,-345.5847297
2020-05-15,1573,1830,1150,1500,16.1,19.2,14.5,18.2,59.8,1.9,87,0,2.96,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,16.40650685,-8.100510529,-65.84668064,40.46949283,-75.10250506,2168.635899,2063.376859,1923.055573,1876.879191,1888.662035,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-612.2763487,-518.4765921,-137.2088919,135.6513159,-226.55953
2020-05-18,1573,1830,1150,1600,18.1,23.2,14.1,16.6,57.3,2.3,85,2.6,14.04,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,12.96192204,19.85668962,-41.57814766,22.88217943,-46.39100201,2173.898851,2068.639811,1926.312902,1877.017058,1887.45499,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-645.4965008,-548.5025466,-164.7347542,153.1007625,55.93601191
2020-05-19,1630,1830,950,1500,13.7,17.3,10.8,8.7,140,2.8,78,4.2,12.44,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-2.922095109,14.69343517,-43.17722346,11.14373652,-30.6756955,2179.161803,2073.902763,1929.570231,1877.154925,1886.247945,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-645.5961983,-528.6453228,-166.3930078,164.7013386,64.42775036
2020-05-20,1630,1830,950,1400,13.9,19.6,8.9,0.4,12.5,1.9,71,7.4,22.81,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-0.09809308,22.23421725,-33.20193986,-10.52770579,-40.91269631,2184.424755,2079.165715,1932.827561,1877.292792,1885.0409,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-658.3999324,-552.8834899,-292.6256207,186.2349141,52.87179612
2020-05-21,1630,1830,900,1600,15.6,21.3,9.7,0,1.4,1.7,72,8.4,24.16,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-17.82571968,17.05092046,-10.74151755,-11.1065812,-44.9753761,2189.687707,2084.428667,1936.08489,1877.430658,1883.833855,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-658.4795876,-559.5540519,-318.3433723,186.6759227,111.1415209
2020-05-22,1687,1830,900,1600,16.9,22.2,12.6,0.1,11.6,1.9,73,6.4,19.77,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-34.35816012,31.05266348,-13.88476399,-25.69196399,-42.25519667,2194.950659,2089.691619,1939.342219,1877.568525,1882.62681,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-677.7442826,-532.4405284,-372.4574552,148.1234387,142.6283864
2020-05-25,1777,1830,900,1600,17.8,22.4,14,0,0.4,1.5,77,3.8,15.99,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-41.50964818,45.58296608,-2.677589384,-42.98939405,-33.62472774,2200.213611,2094.954571,1942.599549,1877.706392,1881.419765,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-697.5375372,-552.1153728,-386.9219592,165.2830019,39.20496241
2020-05-26,1933,1830,850,1600,18.4,24.5,14.2,0.4,9.2,1.6,73,5.9,19.16,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-38.42304101,35.63707819,59.14937672,-55.8999683,-39.622991,2205.476563,2100.217523,1945.856878,1877.844259,1880.21272,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-692.8546013,-565.1235505,-452.0062546,178.0557094,112.4102706
2020-05-27,1933,1830,800,1700,18.5,24.5,13.4,0,0.8,2,63,12.3,28.29,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-21.33643383,17.8816665,47.30967615,-34.83021851,-14.47248916,2210.739515,2105.480475,1949.114207,1877.982126,1879.005675,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-680.3621416,-538.5602997,-496.4238834,156.8480928,88.46681375
2020-05-28,2000,1830,800,1700,18.3,24.9,12,0,0.5,1.7,66,10.4,25.9,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-36.20220761,-1.730888047,37.99378511,-57.56999253,-6.272595711,2216.002467,2110.743427,1952.371537,1878.119993,1877.79863,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-666.012539,-541.5684774,-437.3653217,179.45,191.4739653
2020-05-29,2000,1830,800,1700,19.4,26.3,12.8,0,0.3,1.5,65,11.6,27.41,12488,355931,21777,1594450,33085,154832,104.95,113.17,115.21,67.88,128.42,88.79,5,2941,9,1028,0.3,0.1,3,1,-56.40131471,7.847033595,4.1064655,-72.30976656,0.820524853,2221.265419,2116.006379,1955.628866,1878.257859,1876.591586,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-680.8534126,-538.2433218,-406.7353314,194.0519072,185.5878896
2020-06-01,2000,1830,800,1600,20.8,26,15.8,0.3,2.3,2.6,62,11,27.68,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-73.40994563,-11.28933048,-7.257044588,-35.33525486,4.587103142,2226.528371,2121.269331,1958.886195,1878.395726,1875.384541,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-609.9800005,-526.0134043,-398.6291506,156.9395287,120.0283563
2020-06-02,2000,1830,700,1600,19.5,25.4,13.4,0.5,6.1,1.6,60,5.7,15.96,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-72.18048131,24.19335307,11.23658818,-48.45598127,-9.932032855,2231.791323,2126.532283,1962.143525,1878.533593,1874.177496,-159.6108414,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-650.7256361,-529.021582,-420.3801128,169.9223883,135.7545373
2020-06-03,2000,1830,700,1600,22,27.5,16.9,0.2,8.6,1.7,74,7.5,22.48,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-77.28435033,58.34270328,7.492125711,-51.52908862,-16.54640695,2237.054275,2131.795235,1965.400854,1878.67146,1872.970451,-159.7699244,-159.6108414,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-690.1379383,-534.2678549,-419.8929796,172.8576288,143.5759563
2020-06-04,2000,1830,700,1600,24,29.9,18.8,0,0.9,2.1,71,9.7,22.97,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-75.10250506,85.06348207,13.6048061,-45.03076741,-28.49411437,2242.317227,2137.058187,1968.658183,1878.809327,1871.763406,-167.2147216,-159.7699244,-159.6108414,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-549.121669,-539.656985,-429.2629893,166.2214408,156.7307087
2020-06-05,2000,1830,650,1700,23.1,29.3,18.6,0,0.6,1.7,73,8.9,22.23,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-46.39100201,103.8794989,14.19367696,-89.19911286,-39.06086942,2247.478585,2142.321139,1971.915513,1878.947193,1870.556361,-201.0875834,-167.2147216,-159.7699244,-159.6108414,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-359.2006379,-552.3318294,-486.1091895,210.2519195,168.5045087
2020-06-08,2000,1830,650,1600,24.1,31.4,17.1,0,0,1.4,62,12.4,27.2,12488,355931,21777,1594450,33085,154832,104.71,113,112.15,83.57,117.62,81.6,55,684,27,243,0.4,0.3,4,2,-30.6756955,126.9087189,-28.40792836,-81.84364878,0.56285173,2252.639944,2147.584091,1975.172842,1879.08506,1869.349316,-221.9642486,-201.0875834,-167.2147216,-159.7699244,-159.6108414,-153.1184251,-164.864104,-179.8002591,-256.4030809,-234.0535218,-381.7039626,-473.5924987,-541.8619871,-554.3266618,-546.2397077,-613.8607729,-612.0424057,-673.7417907,-700.7922884,-692.7036292,-444.4928099,-611.5427025,-446.7649135,202.7585886,130.0878325
